id_batalha,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
3785,3,1,2,Jogador_838,"Arqueiras, Golem, Dragão, Bárbaros, Cavalaria, P.E.K.K.A, Canhão, Gigante","Bola de Fogo, Cura, Bárbaros, Foguete, Dragão, Gigante, Arqueiras, Golem",275,1967
3786,8,3,0,Jogador_64,"Dragão, Mago, P.E.K.K.A, Cura, Golem, Arqueiras, Mini P.E.K.K.A, Gigante","Mini P.E.K.K.A, Gigante, Canhão, Bola de Fogo, P.E.K.K.A, Cavalaria, Arqueiras, Dragão",2157,221
3787,3,3,1,Jogador_492,"Arqueiras, P.E.K.K.A, Mini P.E.K.K.A, Dragão, Cura, Cavalaria, Canhão, Golem","Foguete, Bola de Fogo, Bárbaros, Cavalaria, Canhão, Dragão, Cura, Arqueiras",4071,326
3788,7,1,2,Jogador_262,"Mini P.E.K.K.A, Mago, Dragão, Arqueiras, P.E.K.K.A, Canhão, Gigante, Bola de Fogo","P.E.K.K.A, Foguete, Mago, Bola de Fogo, Bárbaros, Dragão, Golem, Cura",1451,313
3789,4,0,1,Jogador_384,"Dragão, Cavalaria, Mago, Golem, Foguete, Canhão, Arqueiras, Bola de Fogo","Mago, Mini P.E.K.K.A, P.E.K.K.A, Bola de Fogo, Foguete, Dragão, Gigante, Canhão",584,4123
3790,6,3,0,Jogador_825,"Mago, Cura, Arqueiras, Golem, Foguete, Bola de Fogo, Gigante, Bárbaros","Canhão, Bola de Fogo, Mago, Gigante, Foguete, Cavalaria, Cura, Dragão",2322,3060
3791,3,1,0,Jogador_956,"Foguete, Golem, Canhão, Bárbaros, Gigante, Arqueiras, Cavalaria, Cura","Mago, P.E.K.K.A, Cura, Cavalaria, Bárbaros, Mini P.E.K.K.A, Foguete, Gigante",3809,3910
3792,6,3,2,Jogador_120,"Cavalaria, Dragão, Golem, Canhão, Bola de Fogo, Bárbaros, Mini P.E.K.K.A, P.E.K.K.A","Canhão, Gigante, Foguete, Golem, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A, Dragão",2056,3129
3793,7,3,0,Jogador_883,"Cura, Arqueiras, Canhão, P.E.K.K.A, Bárbaros, Golem, Cavalaria, Dragão","Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Cura, Canhão, Mago, Dragão",2252,2666
3794,3,0,1,Jogador_763,"Mini P.E.K.K.A, Arqueiras, Dragão, Bárbaros, Bola de Fogo, Canhão, Mago, Cavalaria","Foguete, Dragão, Gigante, Golem, Mini P.E.K.K.A, Canhão, Mago, Bárbaros",2843,4522
3795,10,0,0,Jogador_906,"Foguete, Mago, Bárbaros, Canhão, Gigante, P.E.K.K.A, Dragão, Cura","Dragão, Arqueiras, Cavalaria, Mago, Golem, Mini P.E.K.K.A, Bárbaros, Foguete",695,4372
3796,3,2,1,Jogador_131,"Bárbaros, Dragão, Mini P.E.K.K.A, Bola de Fogo, Cavalaria, Mago, Cura, Golem","Mago, Bárbaros, Cavalaria, Dragão, Bola de Fogo, Mini P.E.K.K.A, Golem, Foguete",3605,4680
3797,3,1,3,Jogador_68,"Foguete, P.E.K.K.A, Canhão, Mini P.E.K.K.A, Dragão, Arqueiras, Gigante, Cura","Bola de Fogo, Canhão, Dragão, Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Gigante, Foguete",2631,2881
3798,7,0,3,Jogador_749,"Arqueiras, Dragão, Cavalaria, Mini P.E.K.K.A, Mago, Gigante, P.E.K.K.A, Cura","Canhão, Arqueiras, Bola de Fogo, Foguete, Cavalaria, Mini P.E.K.K.A, P.E.K.K.A, Cura",1016,377
3799,6,3,0,Jogador_27,"P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem","Bárbaros, Cura, Arqueiras, Golem, Canhão, Cavalaria, Foguete, Gigante",3636,762
3800,4,3,2,Jogador_638,"Golem, Cura, Canhão, Dragão, Mago, Cavalaria, Bola de Fogo, P.E.K.K.A","Mago, Gigante, Bárbaros, Arqueiras, Mini P.E.K.K.A, P.E.K.K.A, Dragão, Bola de Fogo",361,1339
3801,6,1,0,Jogador_364,"Foguete, Arqueiras, P.E.K.K.A, Canhão, Bárbaros, Bola de Fogo, Golem, Cura","Bárbaros, Mago, P.E.K.K.A, Arqueiras, Golem, Mini P.E.K.K.A, Cura, Cavalaria",2355,695
3802,7,2,0,Jogador_401,"P.E.K.K.A, Bárbaros, Mago, Foguete, Canhão, Cura, Golem, Cavalaria","Arqueiras, Mini P.E.K.K.A, Cura, P.E.K.K.A, Mago, Dragão, Bola de Fogo, Gigante",4836,915
3803,8,2,3,Jogador_718,"Dragão, Bola de Fogo, Canhão, Mago, Mini P.E.K.K.A, Cura, P.E.K.K.A, Cavalaria","Arqueiras, Bola de Fogo, Mini P.E.K.K.A, Canhão, P.E.K.K.A, Foguete, Mago, Dragão",512,325
3804,10,2,3,Jogador_176,"Mago, Gigante, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros, Golem, Cura, Arqueiras","Bola de Fogo, Foguete, Mini P.E.K.K.A, Golem, Dragão, P.E.K.K.A, Canhão, Cavalaria",29,4685
3805,10,0,0,Jogador_714,"P.E.K.K.A, Bárbaros, Golem, Foguete, Cavalaria, Mago, Cura, Arqueiras","Mini P.E.K.K.A, Gigante, Cura, Canhão, Bárbaros, P.E.K.K.A, Arqueiras, Bola de Fogo",1911,2026
3806,9,1,0,Jogador_417,"Cavalaria, Canhão, Gigante, Mago, Golem, Dragão, P.E.K.K.A, Cura","Golem, Foguete, Bola de Fogo, Mini P.E.K.K.A, Dragão, Gigante, Cavalaria, Mago",4561,271
3807,3,3,0,Jogador_216,"Dragão, Golem, Gigante, Mago, Cura, Bárbaros, Cavalaria, Arqueiras","Golem, Foguete, Bola de Fogo, Arqueiras, Bárbaros, Cura, Gigante, Dragão",2361,968
3808,10,0,2,Jogador_774,"Mini P.E.K.K.A, Foguete, Dragão, Cavalaria, P.E.K.K.A, Golem, Gigante, Bárbaros","Foguete, Bárbaros, Dragão, P.E.K.K.A, Bola de Fogo, Cavalaria, Mini P.E.K.K.A, Canhão",227,2746
3809,8,3,2,Jogador_459,"Mini P.E.K.K.A, Gigante, Bola de Fogo, Cura, Cavalaria, Bárbaros, Dragão, Golem","Cura, Dragão, Cavalaria, Mini P.E.K.K.A, Bola de Fogo, Golem, Mago, Arqueiras",4401,1799
3810,4,0,1,Jogador_616,"Dragão, Foguete, Canhão, Bola de Fogo, P.E.K.K.A, Cura, Golem, Mini P.E.K.K.A","Golem, Gigante, Arqueiras, P.E.K.K.A, Foguete, Cavalaria, Mago, Mini P.E.K.K.A",4404,4506
3811,7,3,3,Jogador_382,"Arqueiras, Foguete, Mago, Dragão, P.E.K.K.A, Canhão, Bárbaros, Gigante","Arqueiras, Foguete, Canhão, Mago, Bola de Fogo, Cavalaria, Bárbaros, Gigante",2726,781
3812,3,2,0,Jogador_283,"Bola de Fogo, Cura, Bárbaros, Foguete, Dragão, Gigante, Arqueiras, Golem","Canhão, Golem, Bárbaros, Cavalaria, Mago, Dragão, Cura, Gigante",2948,846
3813,9,2,2,Jogador_120,"Dragão, Mago, Cura, Foguete, P.E.K.K.A, Bola de Fogo, Bárbaros, Mini P.E.K.K.A","Dragão, Bola de Fogo, Canhão, Mago, Mini P.E.K.K.A, Cura, P.E.K.K.A, Cavalaria",108,2011
3814,8,1,0,Jogador_962,"Golem, Bola de Fogo, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Arqueiras, Bárbaros","Foguete, P.E.K.K.A, Dragão, Mago, Bola de Fogo, Cavalaria, Arqueiras, Cura",2260,1299
3815,10,2,2,Jogador_882,"Cura, Mini P.E.K.K.A, P.E.K.K.A, Canhão, Cavalaria, Bárbaros, Foguete, Gigante","Gigante, Arqueiras, Cavalaria, Mago, Bola de Fogo, Cura, Foguete, Canhão",1577,2199
3816,9,1,0,Jogador_892,"Mago, Cavalaria, Arqueiras, Mini P.E.K.K.A, Dragão, Canhão, Golem, Bárbaros","Bárbaros, Canhão, Cavalaria, Cura, Dragão, Mago, Gigante, Golem",4424,1146
3817,7,2,1,Jogador_380,"Golem, Cura, Canhão, Mago, Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros","Cura, Bárbaros, Cavalaria, Canhão, Foguete, Mago, Dragão, P.E.K.K.A",4101,612
3818,5,3,3,Jogador_138,"Mago, P.E.K.K.A, Mini P.E.K.K.A, Gigante, Canhão, Bárbaros, Golem, Cura","Mini P.E.K.K.A, Foguete, Dragão, Cavalaria, P.E.K.K.A, Golem, Gigante, Bárbaros",1435,3887
3819,10,3,2,Jogador_169,"Bola de Fogo, Gigante, Golem, Cavalaria, Canhão, Bárbaros, Dragão, Foguete","Mago, Gigante, Dragão, Bárbaros, Arqueiras, Cura, Foguete, Canhão",1410,1336
3820,5,2,0,Jogador_699,"Cavalaria, Mago, Arqueiras, Canhão, Dragão, Mini P.E.K.K.A, Cura, Gigante","Mago, Dragão, P.E.K.K.A, Canhão, Bola de Fogo, Arqueiras, Mini P.E.K.K.A, Gigante",2012,3263
3821,4,3,0,Jogador_679,"Gigante, Bola de Fogo, Arqueiras, Foguete, P.E.K.K.A, Bárbaros, Golem, Mini P.E.K.K.A","Golem, Arqueiras, Mini P.E.K.K.A, Gigante, Foguete, Canhão, Bola de Fogo, Mago",665,1803
3822,3,1,2,Jogador_93,"Canhão, Gigante, Bola de Fogo, Cura, Mago, Arqueiras, Golem, Mini P.E.K.K.A","Foguete, Dragão, Mini P.E.K.K.A, Cavalaria, Arqueiras, Golem, Bola de Fogo, Gigante",303,4604
3823,10,3,0,Jogador_993,"P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem","Cura, Foguete, Golem, P.E.K.K.A, Dragão, Gigante, Mini P.E.K.K.A, Bárbaros",2015,383
3824,10,1,0,Jogador_239,"Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Mago, Bárbaros, Golem, Cura, Cavalaria","Arqueiras, Cura, Dragão, Bárbaros, Bola de Fogo, Foguete, Golem, Gigante",2618,3244
3825,5,0,0,Jogador_195,"P.E.K.K.A, Canhão, Dragão, Cavalaria, Cura, Golem, Arqueiras, Bola de Fogo","Dragão, Arqueiras, Golem, Mini P.E.K.K.A, Mago, Bárbaros, P.E.K.K.A, Canhão",1429,1216
3826,4,0,3,Jogador_968,"Bárbaros, Golem, Cura, Mago, Foguete, Cavalaria, Dragão, Gigante","Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Mago, Bárbaros, Golem, Cura, Cavalaria",956,661
3827,7,0,0,Jogador_61,"Mago, Golem, Bárbaros, Foguete, Arqueiras, Canhão, Bola de Fogo, Cura","Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Bola de Fogo, Golem, Cavalaria, Foguete, Canhão",2360,184
3828,7,3,1,Jogador_77,"Mini P.E.K.K.A, Mago, Gigante, Bárbaros, Dragão, P.E.K.K.A, Foguete, Canhão","Bola de Fogo, Canhão, Foguete, Cavalaria, Arqueiras, Cura, Mini P.E.K.K.A, Gigante",2455,639
3829,8,0,2,Jogador_999,"P.E.K.K.A, Cura, Bola de Fogo, Bárbaros, Cavalaria, Arqueiras, Canhão, Mini P.E.K.K.A","Cura, Foguete, Cavalaria, Gigante, Mago, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros",1666,3334
3830,4,1,3,Jogador_829,"Cavalaria, Bola de Fogo, Dragão, Foguete, Golem, Mini P.E.K.K.A, Gigante, Canhão","Bárbaros, Cura, Canhão, Cavalaria, Dragão, Mini P.E.K.K.A, P.E.K.K.A, Arqueiras",2021,851
3831,3,3,3,Jogador_133,"Golem, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Bárbaros, Bola de Fogo, Dragão, Cavalaria","Golem, Cavalaria, Mini P.E.K.K.A, Dragão, Arqueiras, Canhão, Gigante, Mago",2917,4509
3832,5,0,3,Jogador_867,"Mago, Gigante, Canhão, Mini P.E.K.K.A, Bárbaros, Arqueiras, Golem, P.E.K.K.A","Mago, Cura, Mini P.E.K.K.A, Foguete, Canhão, Gigante, Bola de Fogo, Cavalaria",4854,513
3833,4,2,0,Jogador_23,"Golem, Dragão, P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Cura, Gigante, Bola de Fogo","Golem, Bola de Fogo, Mago, Arqueiras, P.E.K.K.A, Cura, Bárbaros, Dragão",2567,1719
3834,9,1,3,Jogador_831,"Bola de Fogo, Cura, Arqueiras, Mini P.E.K.K.A, Gigante, Bárbaros, Dragão, Golem","Mini P.E.K.K.A, Golem, Arqueiras, Gigante, Canhão, Cura, P.E.K.K.A, Foguete",53,2196
3835,8,1,2,Jogador_111,"P.E.K.K.A, Arqueiras, Bárbaros, Cavalaria, Gigante, Foguete, Golem, Bola de Fogo","Gigante, Golem, Canhão, Cura, Cavalaria, Foguete, Mini P.E.K.K.A, Mago",200,4491
3836,4,0,1,Jogador_207,"Foguete, Cura, Dragão, Arqueiras, Mago, Golem, Cavalaria, Canhão","Cura, Bárbaros, Gigante, Dragão, Arqueiras, Foguete, Cavalaria, P.E.K.K.A",4358,3226
3837,10,2,3,Jogador_378,"Golem, Foguete, Mini P.E.K.K.A, Mago, Canhão, Arqueiras, Cura, Gigante","P.E.K.K.A, Cavalaria, Dragão, Mago, Golem, Arqueiras, Bárbaros, Foguete",599,805
3838,3,2,3,Jogador_9,"Foguete, Bola de Fogo, Cura, Cavalaria, Dragão, Golem, Gigante, Canhão","Golem, P.E.K.K.A, Dragão, Bola de Fogo, Canhão, Gigante, Arqueiras, Cura",1064,1822
3839,4,2,3,Jogador_644,"Bola de Fogo, Golem, Dragão, Cura, Canhão, Cavalaria, Mago, Bárbaros","Canhão, Gigante, Foguete, Golem, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A, Dragão",3554,445
3840,7,3,2,Jogador_491,"Golem, P.E.K.K.A, Arqueiras, Dragão, Mini P.E.K.K.A, Cura, Canhão, Mago","Bola de Fogo, Golem, Cura, Arqueiras, Foguete, Gigante, Dragão, Mini P.E.K.K.A",839,30
3841,6,0,2,Jogador_673,"Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Foguete, Gigante, Golem, Cavalaria, Arqueiras","Arqueiras, Dragão, Bola de Fogo, Cavalaria, Golem, Bárbaros, Mini P.E.K.K.A, Cura",1833,1103
3842,10,1,2,Jogador_378,"Gigante, Cura, P.E.K.K.A, Mago, Bola de Fogo, Golem, Arqueiras, Foguete","Cavalaria, Gigante, Cura, Mago, Arqueiras, Mini P.E.K.K.A, Bola de Fogo, Canhão",4395,4938
3843,4,2,1,Jogador_363,"Gigante, Golem, Canhão, Cura, Cavalaria, Foguete, Mini P.E.K.K.A, Mago","Mago, Bola de Fogo, Gigante, Cavalaria, P.E.K.K.A, Dragão, Golem, Foguete",4462,4195
3844,3,1,3,Jogador_66,"Gigante, Bola de Fogo, Cura, Cavalaria, Mini P.E.K.K.A, Mago, Arqueiras, Foguete","P.E.K.K.A, Bola de Fogo, Mini P.E.K.K.A, Dragão, Mago, Foguete, Bárbaros, Cura",1600,477
3845,7,0,2,Jogador_737,"Foguete, Golem, Mini P.E.K.K.A, Cavalaria, P.E.K.K.A, Arqueiras, Cura, Canhão","Mago, Gigante, Canhão, Mini P.E.K.K.A, Bárbaros, Arqueiras, Golem, P.E.K.K.A",721,1276
3846,6,1,3,Jogador_209,"Cura, Gigante, Mini P.E.K.K.A, Bárbaros, Canhão, Cavalaria, Mago, P.E.K.K.A","P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem",1763,1550
3847,7,1,1,Jogador_207,"Mini P.E.K.K.A, Cavalaria, Gigante, Dragão, Mago, P.E.K.K.A, Bola de Fogo, Bárbaros","P.E.K.K.A, Dragão, Bola de Fogo, Mago, Mini P.E.K.K.A, Cavalaria, Cura, Arqueiras",4719,4582
3848,8,1,0,Jogador_981,"Cura, P.E.K.K.A, Mini P.E.K.K.A, Mago, Foguete, Gigante, Cavalaria, Dragão","Mago, Mini P.E.K.K.A, Dragão, Cura, Golem, Cavalaria, Bola de Fogo, Foguete",2807,1075
3849,9,1,3,Jogador_230,"Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Mago, Bárbaros, Golem, Cura, Cavalaria","Cura, Bárbaros, Mini P.E.K.K.A, P.E.K.K.A, Golem, Gigante, Bola de Fogo, Mago",2211,3878
3850,7,0,0,Jogador_644,"Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Cura, Canhão, Mago, Dragão","Cavalaria, Dragão, Arqueiras, Golem, Bola de Fogo, Foguete, Mago, P.E.K.K.A",3438,3053
3851,8,2,0,Jogador_904,"Bárbaros, Dragão, Cura, Mago, P.E.K.K.A, Gigante, Canhão, Golem","Golem, Bola de Fogo, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Arqueiras, Bárbaros",2225,4449
3852,10,0,3,Jogador_68,"Bárbaros, Cura, Mago, Arqueiras, Dragão, P.E.K.K.A, Canhão, Foguete","Cura, Bola de Fogo, Foguete, Mini P.E.K.K.A, Dragão, Bárbaros, Mago, Golem",653,3900
3853,10,0,3,Jogador_38,"P.E.K.K.A, Foguete, Bola de Fogo, Cura, Cavalaria, Gigante, Canhão, Dragão","Cura, Bola de Fogo, Arqueiras, Mago, Gigante, Mini P.E.K.K.A, Dragão, P.E.K.K.A",3626,2584
3854,9,1,1,Jogador_236,"Canhão, Foguete, Dragão, Golem, Gigante, Cura, Mago, Cavalaria","Mini P.E.K.K.A, Arqueiras, Cavalaria, Dragão, Canhão, P.E.K.K.A, Cura, Golem",1916,478
3855,10,1,2,Jogador_740,"Cavalaria, Arqueiras, Mini P.E.K.K.A, Dragão, Canhão, Gigante, P.E.K.K.A, Cura","Gigante, Dragão, Cavalaria, Foguete, Mini P.E.K.K.A, Bola de Fogo, Mago, Arqueiras",3083,4637
3856,3,0,0,Jogador_274,"Golem, P.E.K.K.A, Foguete, Dragão, Bárbaros, Mago, Cura, Bola de Fogo","Bola de Fogo, Dragão, Mini P.E.K.K.A, Cavalaria, Golem, Cura, P.E.K.K.A, Gigante",1324,3773
3857,5,0,1,Jogador_164,"Mini P.E.K.K.A, P.E.K.K.A, Golem, Dragão, Gigante, Foguete, Mago, Cavalaria","Canhão, Golem, P.E.K.K.A, Cura, Dragão, Bola de Fogo, Mago, Gigante",1094,2571
3858,9,3,3,Jogador_963,"Mago, Golem, Bola de Fogo, Mini P.E.K.K.A, Dragão, Foguete, P.E.K.K.A, Canhão","Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Bola de Fogo, Golem, Cavalaria, Foguete, Canhão",1360,2643
3859,8,1,0,Jogador_709,"P.E.K.K.A, Cura, Cavalaria, Mago, Foguete, Arqueiras, Golem, Bárbaros","P.E.K.K.A, Canhão, Gigante, Dragão, Mini P.E.K.K.A, Cura, Golem, Bárbaros",586,1981
3860,4,1,3,Jogador_932,"Bola de Fogo, Arqueiras, Canhão, Mini P.E.K.K.A, Mago, Cavalaria, Bárbaros, Gigante","P.E.K.K.A, Bárbaros, Golem, Foguete, Cavalaria, Mago, Cura, Arqueiras",717,3140
3861,8,1,2,Jogador_4,"Foguete, Gigante, Dragão, Arqueiras, Bárbaros, Mini P.E.K.K.A, P.E.K.K.A, Bola de Fogo","Foguete, Mago, Arqueiras, Golem, Canhão, Mini P.E.K.K.A, Bola de Fogo, Bárbaros",1154,2400
3862,8,3,0,Jogador_125,"Canhão, Bola de Fogo, Mago, Bárbaros, Dragão, Cura, Cavalaria, Arqueiras","Bola de Fogo, Cura, Bárbaros, Foguete, Dragão, Gigante, Arqueiras, Golem",304,4992
3863,9,3,1,Jogador_182,"P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem","Bola de Fogo, Golem, Cura, Arqueiras, Foguete, Gigante, Dragão, Mini P.E.K.K.A",4492,37
3864,6,1,2,Jogador_698,"Mago, Bárbaros, Arqueiras, Mini P.E.K.K.A, Dragão, Canhão, Cavalaria, Bola de Fogo","Mago, Dragão, Golem, Foguete, Bola de Fogo, Canhão, Arqueiras, Cavalaria",4756,3021
3865,5,3,1,Jogador_258,"P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Golem, Gigante, Mago, Foguete, Cavalaria","Golem, Gigante, P.E.K.K.A, Canhão, Cavalaria, Arqueiras, Dragão, Mago",2688,3682
3866,7,1,1,Jogador_597,"Bárbaros, Foguete, Dragão, Gigante, Cavalaria, Cura, Golem, Canhão","Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Dragão, Arqueiras, Gigante, Foguete, Mago",3300,1568
3867,6,1,1,Jogador_153,"Bola de Fogo, Gigante, Golem, Cavalaria, Canhão, Bárbaros, Dragão, Foguete","Bárbaros, Cura, Dragão, Arqueiras, Mago, Cavalaria, P.E.K.K.A, Golem",4522,2804
3868,4,1,3,Jogador_108,"Bárbaros, Canhão, Cura, Mago, Golem, Mini P.E.K.K.A, Gigante, Bola de Fogo","Gigante, Bárbaros, Golem, Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Foguete, Mago",3584,1961
3869,5,3,3,Jogador_691,"Mini P.E.K.K.A, Arqueiras, Gigante, Cavalaria, Canhão, Mago, Cura, Foguete","Arqueiras, Bárbaros, Foguete, Golem, Canhão, Cura, Cavalaria, Gigante",3903,3487
3870,6,0,3,Jogador_634,"Cavalaria, Mago, Dragão, Arqueiras, Mini P.E.K.K.A, Cura, P.E.K.K.A, Golem","P.E.K.K.A, Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Foguete, Cavalaria",1505,982
3871,7,1,0,Jogador_892,"Bola de Fogo, Dragão, Arqueiras, Cura, Mini P.E.K.K.A, Golem, Canhão, Gigante","Golem, Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Bola de Fogo, Canhão, Cura",1632,724
3872,8,3,1,Jogador_699,"P.E.K.K.A, Bola de Fogo, Arqueiras, Golem, Dragão, Canhão, Gigante, Foguete","Dragão, Foguete, Arqueiras, Cura, P.E.K.K.A, Mago, Gigante, Bola de Fogo",296,860
3873,3,2,2,Jogador_796,"Mago, Cura, Mini P.E.K.K.A, Foguete, Canhão, Gigante, Bola de Fogo, Cavalaria","P.E.K.K.A, Cura, Arqueiras, Mini P.E.K.K.A, Gigante, Mago, Foguete, Dragão",3630,1248
3874,8,2,2,Jogador_536,"Cura, Dragão, Foguete, Arqueiras, Mago, Golem, Canhão, Gigante","Bola de Fogo, Cura, Bárbaros, Foguete, Dragão, Gigante, Arqueiras, Golem",3326,3321
3875,8,0,1,Jogador_91,"Cavalaria, Dragão, Arqueiras, Foguete, Cura, Golem, Bola de Fogo, Bárbaros","Gigante, Bárbaros, Cavalaria, Arqueiras, Mago, Golem, Canhão, Mini P.E.K.K.A",3250,2142
3876,10,3,2,Jogador_590,"P.E.K.K.A, Mini P.E.K.K.A, Cura, Arqueiras, Cavalaria, Foguete, Golem, Mago","Mago, Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Golem, Gigante, Cura",1687,1696
3877,5,3,2,Jogador_14,"Foguete, Cura, Bola de Fogo, Bárbaros, Golem, Mago, P.E.K.K.A, Canhão","Arqueiras, Mini P.E.K.K.A, Cura, P.E.K.K.A, Mago, Dragão, Bola de Fogo, Gigante",3588,523
3878,8,2,0,Jogador_633,"Gigante, Bárbaros, P.E.K.K.A, Canhão, Golem, Cura, Arqueiras, Bola de Fogo","P.E.K.K.A, Canhão, Arqueiras, Mago, Cavalaria, Bola de Fogo, Gigante, Cura",2622,4796
3879,4,1,1,Jogador_199,"Cura, Bárbaros, Gigante, Dragão, Arqueiras, Foguete, Cavalaria, P.E.K.K.A","Foguete, P.E.K.K.A, Golem, Gigante, Dragão, Arqueiras, Mago, Bárbaros",2278,896
3880,5,2,3,Jogador_355,"Golem, Arqueiras, Cura, Foguete, Canhão, Cavalaria, Gigante, Mago","Arqueiras, Cavalaria, Canhão, Foguete, Gigante, Golem, Dragão, Bola de Fogo",962,3910
3881,7,0,0,Jogador_454,"Gigante, P.E.K.K.A, Mago, Bola de Fogo, Cura, Canhão, Arqueiras, Bárbaros","P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem",3480,1006
3882,7,1,3,Jogador_363,"P.E.K.K.A, Dragão, Mago, Gigante, Canhão, Bárbaros, Mini P.E.K.K.A, Bola de Fogo","Bárbaros, Cura, Canhão, P.E.K.K.A, Dragão, Golem, Bola de Fogo, Gigante",1083,2821
3883,3,0,2,Jogador_941,"Cura, Cavalaria, Gigante, Mini P.E.K.K.A, Bola de Fogo, Arqueiras, Mago, P.E.K.K.A","P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Golem, Gigante, Mago, Foguete, Cavalaria",388,3008
3884,8,1,2,Jogador_559,"Arqueiras, Bárbaros, Gigante, Dragão, Mago, P.E.K.K.A, Foguete, Mini P.E.K.K.A","Canhão, Foguete, Bola de Fogo, Gigante, Golem, Mago, P.E.K.K.A, Dragão",2062,2780
3885,7,1,2,Jogador_686,"Canhão, Gigante, Cura, Mini P.E.K.K.A, Dragão, Bárbaros, Bola de Fogo, Golem","Cavalaria, Dragão, Arqueiras, Golem, Bola de Fogo, Foguete, Mago, P.E.K.K.A",613,3580
3886,9,3,1,Jogador_596,"Dragão, Bárbaros, Canhão, Bola de Fogo, Arqueiras, Golem, Cavalaria, Gigante","Bola de Fogo, Gigante, Golem, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Mago, Dragão",4527,490
3887,3,0,1,Jogador_481,"Foguete, Bola de Fogo, Bárbaros, Cavalaria, Canhão, Dragão, Cura, Arqueiras","Golem, Bola de Fogo, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Arqueiras, Bárbaros",585,3768
3888,7,1,1,Jogador_662,"Dragão, Foguete, Cavalaria, Bárbaros, Arqueiras, Mago, Cura, Bola de Fogo","Bola de Fogo, Mago, Foguete, Dragão, Cavalaria, Arqueiras, Mini P.E.K.K.A, Gigante",4517,1970
3889,10,1,1,Jogador_224,"Mago, Cura, Dragão, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Cavalaria","Foguete, Golem, Mago, Dragão, Bárbaros, Cavalaria, Arqueiras, Bola de Fogo",33,2618
3890,5,3,3,Jogador_54,"Bárbaros, Canhão, Golem, Cura, P.E.K.K.A, Bola de Fogo, Cavalaria, Foguete","P.E.K.K.A, Dragão, Canhão, Mago, Cura, Mini P.E.K.K.A, Golem, Foguete",3029,3264
3891,10,0,0,Jogador_526,"Dragão, Mini P.E.K.K.A, Canhão, Cavalaria, Bárbaros, Gigante, Cura, Mago","Bárbaros, Mago, P.E.K.K.A, Arqueiras, Golem, Mini P.E.K.K.A, Cura, Cavalaria",4383,1402
3892,8,2,3,Jogador_924,"Bola de Fogo, Mini P.E.K.K.A, Arqueiras, Cavalaria, Bárbaros, Golem, Canhão, Cura","Dragão, Mini P.E.K.K.A, Bárbaros, Gigante, Canhão, Golem, Mago, Cura",4368,65
3893,5,0,1,Jogador_831,"Gigante, Bárbaros, Canhão, Arqueiras, Cavalaria, Foguete, Mini P.E.K.K.A, Dragão","Canhão, Arqueiras, Gigante, Bola de Fogo, Cura, P.E.K.K.A, Cavalaria, Dragão",601,1585
3894,7,3,0,Jogador_716,"Mini P.E.K.K.A, P.E.K.K.A, Canhão, Foguete, Gigante, Bola de Fogo, Mago, Bárbaros","Cavalaria, Mini P.E.K.K.A, Mago, Golem, Bola de Fogo, Canhão, P.E.K.K.A, Gigante",1212,2017
